Year,Group,Title,Stock Assessment,Physical Oceanography,North Sea Fisheries,Bycatch,Plankton,Elasmobranchs,Otoliths,Ecosystem Approach and Aquaculture,Eels,Sea Floor,Acoustic Surveys,Nephrops,Baltic Fisheries,Pelagic Fisheries,Deep Sea Fisheries,Trawl Surveys,North Western Fisheries,Barents Sea Fisheries,Biodiversity,Salmon and Trout,Ecosystem Based Management,Contaminants and Biological Effects,Salmon Tags,Redfish,"Horse Mackerel, Anchovy and Sardines",Reference Points
2016,WGNSSK,32291_09 WGNSSK report - Sec 07  Plaice (Pleuronectes platessa) in Subdivision 3.aN (Skagerak),6.08924419793766e-05,3.3901247661560774e-05,0.5868551731109619,4.666902532335371e-05,2.4768392904661596e-05,2.8820877560065128e-05,8.536959649063647e-05,6.462345481850207e-05,2.6075833375216462e-05,4.074590833624825e-05,4.932679075864144e-05,0.17419561743736267,0.044598355889320374,0.14581497013568878,0.04757356271147728,4.130602610530332e-05,3.550659312168136e-05,5.303472062223591e-05,4.072380761499517e-05,2.6501518732402474e-05,5.26916264789179e-05,2.880556530726608e-05,1.905985664052423e-05,5.1475188229233027e-05,4.91953433083836e-05,0.00010283909796271473
2016,WGNSSK,32302_20 WGNSSK report - Sec 18 Turbot (Scophthalmus maximus) in Subarea 4 (North Sea),2.3635808247490786e-05,1.3158995898265857e-05,0.5552474856376648,1.8114893464371562e-05,9.614016562409233e-06,1.1187015843461268e-05,3.313677734695375e-05,2.5084023945964873e-05,1.0121508239535615e-05,1.5815796359675005e-05,1.9146522390656173e-05,0.17740799486637115,1.2745880667353049e-05,0.027997441589832306,1.677314139669761e-05,0.07461248338222504,1.3782120731775649e-05,2.05857813853072e-05,1.5807218005647883e-05,1.0286740689480212e-05,2.0452605895115994e-05,1.1181072295585182e-05,7.39821052775369e-06,1.9980436263722368e-05,1.9095501556876116e-05,0.16438743472099304
2016,WGNSSK,"32306_24 WGNSSK report - Sec 22 Flounder (Platichtys flesus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",7.0057729317341e-05,0.019932078197598457,0.15562883019447327,5.369346035877243e-05,2.8496431696112268e-05,3.315888170618564e-05,9.821908315643668e-05,7.435031875502318e-05,3.000066317326855e-05,4.687882028520107e-05,5.675126158166677e-05,0.26587578654289246,0.1988971084356308,0.07014636695384979,0.2254699021577835,0.06302926689386368,4.085090404259972e-05,6.101729377405718e-05,4.685339445131831e-05,3.049042061320506e-05,6.06225585215725e-05,3.3141262974822894e-05,2.1928670321358368e-05,5.922302443650551e-05,5.6600030802655965e-05,0.00011831796291517094
2016,WGNSSK,32294_12 WGNSSK report - Sec 10 Sole (Solea solea) in Subarea 4 (North Sea),2.5739896955201402e-05,1.4330426893138792e-05,0.7675716280937195,1.9727505787159316e-05,1.0469869266671594e-05,1.2182897989987396e-05,3.608665429055691e-05,0.01489635743200779,1.1022538274119142e-05,1.7223737813765183e-05,2.0850970031460747e-05,0.10904529690742493,1.3880535334465094e-05,2.9075767088215798e-05,1.8266307961312123e-05,0.008946601301431656,1.5009022718004417e-05,2.2418353182729334e-05,1.7214397303177975e-05,1.1202479981875513e-05,2.227332333859522e-05,1.2176425116194878e-05,8.056808837864082e-06,2.1759120500064455e-05,2.0795407181140035e-05,0.09916036576032639
2016,WGNSSK,32272_26 WGNSSK report - Sec 24 Witch (Glyptocephalus cynoglossus) in Subarea 4 and Divisions 3.a and 7.d,9.33650226215832e-05,5.1980026910314336e-05,0.333267480134964,7.155657658586279e-05,3.797682438744232e-05,4.41904085164424e-05,0.00013089529238641262,9.908569336403161e-05,3.998149259132333e-05,6.247479177545756e-05,7.563166582258418e-05,0.45801427960395813,0.029809413477778435,0.00010546504927333444,6.625644891755655e-05,0.17732493579387665,5.4441465181298554e-05,8.131695358315483e-05,6.244090764084831e-05,4.063418600708246e-05,8.079089457169175e-05,4.416692900122143e-05,2.922405292338226e-05,7.892575376899913e-05,7.54301217966713e-05,0.00015768091543577611
2016,WGNSSK,"32305_23 WGNSSK report - Sec 21 Dab (Limanda limanda) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",6.867117917863652e-05,3.823198130703531e-05,0.2512214183807373,5.2630784921348095e-05,2.7932443117606454e-05,3.2502615795237944e-05,9.627517283661291e-05,7.287880725925788e-05,2.94069031951949e-05,4.595101563609205e-05,5.562806472880766e-05,0.3591836094856262,3.703172114910558e-05,0.12205848842859268,4.8732475988799706e-05,0.21485887467861176,4.004239963251166e-05,0.02345646172761917,4.5926091843284667e-05,2.988696905958932e-05,5.942274219705723e-05,3.248534630984068e-05,2.1494668544619344e-05,0.02821461297571659,5.547982800635509e-05,0.00011597630509641021
2016,WGNSSK,32297_15 WGNSSK report - Sec 13 Haddock (Melanogrammus aeglefinus) in Subarea 4 and Divisions 6.a and 3.a West,1.1566464308998547e-05,6.439511707867496e-06,0.6802792549133301,8.864739356795326e-06,4.704733783000847e-06,5.474499630508944e-06,1.6215877622016706e-05,1.227516622748226e-05,4.953080861014314e-06,7.739648935967125e-06,9.369578947371338e-06,0.12402879446744919,6.237348770810058e-06,1.306546892010374e-05,8.208136932807975e-06,7.846042535675224e-06,6.7444452724885195e-06,1.0073897101392504e-05,7.735450708423741e-06,5.033939487475436e-06,1.0008726349042263e-05,5.4715910664526746e-06,3.6204025946062757e-06,9.777665582078043e-06,9.344611498818267e-06,0.19550122320652008
2016,WGNSSK,32286_04 WGNSSK report - Sec 02 Overview,1.437120317859808e-05,8.001021342352033e-06,0.4433833956718445,0.35527628660202026,5.845579380547861e-06,6.802004918426974e-06,2.01480470423121e-05,0.020151883363723755,6.15414774074452e-06,9.616426723368932e-06,1.1641597666312009e-05,0.1269836574792862,7.749836186121684e-06,1.6233698261203244e-05,1.0198518793913536e-05,9.748619959282223e-06,8.379897735721897e-06,1.2516705282905605e-05,9.611210771254264e-06,6.254613708733814e-06,0.019779615104198456,6.798390586482128e-06,4.498309863265604e-06,1.2148640053055715e-05,1.1610574802034535e-05,0.03422686457633972
2016,WGNSSK,32287_05 WGNSSK report - Sec 03 Norway lobster (Nephrops spp.) in Division 3.a (Skagerrak and Kattegat),2.0973238861188293e-05,1.1676637768687215e-05,0.1670823097229004,1.6074254745035432e-05,8.53100027597975e-06,9.926800885295961e-06,2.94039273285307e-05,2.2258314857026562e-05,8.981322935142089e-06,1.4034149899089243e-05,1.6989670257316902e-05,0.7565242052078247,0.045863084495067596,2.3691354726906866e-05,0.019528357312083244,1.4227071915229317e-05,1.2229567801114172e-05,1.8266797269461676e-05,1.4026538337930106e-05,9.1279416665202e-06,0.010665026493370533,9.92152672552038e-06,6.564803697983734e-06,1.7729644241626374e-05,1.694439743005205e-05,3.542095873854123e-05
2016,WGNSSK,32290_08 WGNSSK report - Sec 06 Plaice (Pleuronectes platessa) in Division 7.d (Eastern English Channel),3.7134850572329015e-05,2.0674449842772447e-05,0.6233285665512085,2.8460794055717997e-05,1.5104838894330896e-05,1.7576219761394896e-05,5.206207788432948e-05,3.941018076147884e-05,1.5902172890491784e-05,2.484862125129439e-05,3.008161365869455e-05,0.2711451053619385,2.0025394405820407e-05,4.194749635644257e-05,2.6352732675150037e-05,2.5190203814418055e-05,2.1653459043591283e-05,3.2342872145818546e-05,2.4835142539814115e-05,1.6161773601197638e-05,3.2133637432707474e-05,1.756688106979709e-05,1.1623526916082483e-05,0.001876002294011414,3.0001452614669688e-05,0.1030692458152771
2016,WGNSSK,"32295_13 WGNSSK report - Sec 11 Saithe (Pollachius virens) in Subarea 4, 6 and Division 3.a",1.6770829461165704e-05,9.336989023722708e-06,0.4647074043750763,1.2853455700678751e-05,6.821642728027655e-06,7.937766895338427e-06,2.3512260668212548e-05,1.7798414774006233e-05,7.1817344178271014e-06,1.1222126886423212e-05,1.3585449778474867e-05,0.09604540467262268,9.0438625193201e-06,0.04230012372136116,0.0548846498131752,0.01383395679295063,0.11529628187417984,1.4606677723350003e-05,1.1216039638384245e-05,7.298975560843246e-06,1.45121830428252e-05,7.933549568406306e-06,5.249413788988022e-06,1.4177155208017211e-05,1.3549247341870796e-05,0.2127075493335724
2016,WGNSSK,32283_01 WGNSSK report 2016,7.789840879013354e-07,4.336914685154625e-07,0.4878006875514984,0.0017254003323614597,3.1685678436588205e-07,3.686993466089916e-07,0.0017422072123736143,0.0027969477232545614,3.335825908834522e-07,0.0008591532823629677,6.310271487564023e-07,0.33588406443595886,0.004729852080345154,0.0007603259291499853,5.528057727133273e-07,0.03189120441675186,4.5422828520713665e-07,0.00020509526075329632,5.209710138842638e-07,3.390282756754459e-07,6.74072737183451e-07,3.685034641875973e-07,2.4382870833505876e-07,0.0016000353498384356,6.293456067396619e-07,0.1299983412027359
2016,WGNSSK,32285_03 WGNSSK report - Sec 01 General,2.5722552891238593e-05,1.4320769878395367e-05,0.08864802122116089,1.97142107936088e-05,1.046281340677524e-05,1.2174688890809193e-05,0.1294531226158142,0.03939572721719742,1.1015110430889763e-05,0.1295711249113083,2.083692015730776e-05,0.14876040816307068,1.3871182090952061e-05,2.9056174753350206e-05,1.8253998860018328e-05,0.017286568880081177,1.4998909136920702e-05,2.2403246475732885e-05,1.720279578876216e-05,1.1194931175850797e-05,2.225831303803716e-05,1.2168219654995482e-05,8.0513800639892e-06,2.1744457626482472e-05,2.0781393686775118e-05,0.44655880331993103
2016,WGNSSK,32288_06 WGNSSK report - Sec 04 Norway lobster (Nephrops spp.) in Subarea 4 (North Sea),4.335779522079974e-06,2.413901256659301e-06,0.07391665875911713,3.3230169265152654e-06,1.7636062921155826e-06,2.052159061349812e-06,6.078648311813595e-06,4.601442014973145e-06,1.85670114660752e-06,2.9012678623985266e-06,3.5122600365866674e-06,0.917443573474884,2.3381189748761244e-06,4.8976930884236936e-06,3.0768844681006158e-06,2.9411503419396468e-06,2.5282081423938507e-06,0.0035797401797026396,0.0015984082128852606,1.887011649159831e-06,3.7518495901167626e-06,2.0510685772023862e-06,0.00047754414845258,0.00291696866042912,3.5029006539843976e-06,7.322545570787042e-06
2016,WGNSSK,32304_22 WGNSSK report - Sec 20 Brill (Scophthalmus rhombus) in Subarea 4 and Divisions 3.a and 7.d-e,3.1392635719385e-05,1.7477530491305515e-05,0.12845320999622345,2.4059860152192414e-05,1.276915554626612e-05,1.4858384020044468e-05,4.4011641875840724e-05,0.013728599064052105,1.3443196621665265e-05,2.100624260492623e-05,2.54300503002014e-05,0.5146806836128235,0.023771828040480614,3.5461092920741066e-05,2.227777076768689e-05,0.2550804316997528,1.8305152480024844e-05,2.734164627327118e-05,0.06380701065063477,1.366265587421367e-05,2.7164765924680978e-05,1.485048960603308e-05,9.826164387050085e-06,2.6537640223978087e-05,2.5362285668961704e-05,5.3017913160147145e-05
2016,WGNSSK,32271_25 WGNSSK report - Sec 23 Lemon sole (Microstomus kitt) in Subarea 4 and Divisions 3.a and 7.d,8.193975372705609e-05,4.5619122829521075e-05,0.2741355299949646,6.28000489086844e-05,3.3329521102132276e-05,3.8782738556619734e-05,0.00011487736628623679,8.696037548361346e-05,3.508887311909348e-05,5.482962296810001e-05,6.63764585624449e-05,0.25569435954093933,4.4186952436575666e-05,9.255907934857532e-05,0.15467631816864014,0.2633593678474426,4.777935100719333e-05,7.136603380786255e-05,5.4799882491352037e-05,3.566169834812172e-05,0.0508292056620121,3.876212940667756e-05,2.564784517744556e-05,6.926744390511885e-05,6.61995800328441e-05,0.0001383851486025378
2016,WGNSSK,32289_07 WGNSSK report - Sec 05 Norway Pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a,0.0008315363083966076,5.8848722801485565e-06,0.7559325695037842,8.101213097688742e-06,4.299512056604726e-06,5.00297755934298e-06,1.4819192983850371e-05,1.1217897736059967e-05,4.526468728727195e-06,7.073027518345043e-06,8.562570656067692e-06,1.5884073945926502e-05,5.700121619156562e-06,0.03286855295300484,7.501164873247035e-06,7.170257504185429e-06,6.163541456771782e-06,0.009119296446442604,7.069190814945614e-06,4.600362899509491e-06,9.146668162429705e-06,5.000319106329698e-06,3.308575060145813e-06,8.93550804903498e-06,8.539753252989613e-06,0.20108956098556519
2016,WGNSSK,32299_17 WGNSSK report - Sec 15 Pollack (Pollachius pollachius) in Subarea 4 and Division 3.a (North Sea and Skagerrak),7.258931873366237e-05,4.041336796944961e-05,0.15536680817604065,5.563371814787388e-05,2.9526172511395998e-05,0.041516803205013275,0.00010176830983255059,7.703702431172132e-05,3.108476084889844e-05,4.8572823288850486e-05,5.880201206309721e-05,0.4045554995536804,0.07201752811670303,0.07481233775615692,0.106179378926754,0.027643781155347824,4.232708306517452e-05,0.11690746992826462,4.854647704632953e-05,3.159221523674205e-05,6.281320384005085e-05,3.4338849218329415e-05,2.2721080313203856e-05,6.136309821158648e-05,5.8645317039918154e-05,0.00012259348295629025
2016,WGNSSK,32300_18 WGNSSK report - Sec 16 Grey gurnard (Eutrigla gurnardus) in Subarea 4 and Divisions 7.d and 3.a,4.367961810203269e-05,2.431818393233698e-05,0.133470818400383,3.347681922605261e-05,1.776696626620833e-05,2.0673911421908997e-05,6.123766797827557e-05,4.635596269508824e-05,1.8704824469750747e-05,2.92280237772502e-05,3.538329474395141e-05,0.3982820510864258,2.3554735889774747e-05,0.12700867652893066,3.09972238028422e-05,0.21278759837150574,2.546973519201856e-05,3.804308653343469e-05,0.09016944468021393,1.901017822092399e-05,0.022575518116354942,2.0662926544900984e-05,1.367209551972337e-05,0.015094581991434097,3.5289009247208014e-05,7.376896246569231e-05
2005,WGNSSK,"11155_WGNSSK Report, sec4",0.18500982224941254,5.932518433837686e-06,0.7985426783561707,8.166804036591202e-06,4.334322511567734e-06,5.043483724875841e-06,1.493917534389766e-05,1.1308723514957819e-05,4.5631168177351356e-06,7.1302938522421755e-06,8.631896889710333e-06,0.008295326493680477,5.746272563555976e-06,0.007981141097843647,7.561897746199975e-06,7.228311005746946e-06,6.2134445215633605e-06,9.280763151764404e-06,7.126426226022886e-06,4.637609436031198e-06,9.220723768521566e-06,5.040803898737067e-06,3.3353626349708065e-06,9.007853805087507e-06,8.608894859207794e-06,1.7996235328610055e-05
2005,WGNSSK,"11150_WGNSSK Report, sec14",6.001285328238737e-06,3.3411547519790474e-06,0.205438032746315,0.01174416858702898,2.441061496938346e-06,2.840456090780208e-06,8.41364362713648e-06,6.368997219396988e-06,2.569916887296131e-06,4.015733793494292e-06,4.861426532443147e-06,0.7726253271102905,0.005441127810627222,6.779046998417471e-06,4.258809894963633e-06,4.07093602916575e-06,3.4993702229257906e-06,5.226863777352264e-06,4.0135555536835454e-06,2.6118705136468634e-06,5.1930496738350485e-06,2.838947011696291e-06,1.8784538724503363e-06,0.0035723624750971794,0.0010875995503738523,1.013535620586481e-05
2005,WGNSSK,"11146_WGNSSK Report, sec10",0.20787449181079865,1.0825930075952783e-05,0.7787774801254272,1.4903155715728644e-05,0.001512922695837915,9.203577974403743e-06,2.7261687137070112e-05,2.0636671251850203e-05,8.326983333972748e-06,1.3011684131924994e-05,1.5751878891023807e-05,0.004705060739070177,1.0486059181857854e-05,0.0043024769984185696,1.3799294720229227e-05,1.3190549907449167e-05,1.1338575859554112e-05,1.6935959138209e-05,1.3004626453039236e-05,8.462920959573239e-06,1.6826395949465223e-05,9.198688530887011e-06,0.002529421355575323,1.6437941667390987e-05,1.5709903891547583e-05,3.284032936790027e-05
2005,WGNSSK,11162_Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak (WGNSSK),0.020578069612383842,4.1618440604906937e-07,0.8366267085075378,0.00019758418784476817,3.040660487840796e-07,3.5381586371840967e-07,0.004563383758068085,7.933416554806172e-07,0.00020390684949234128,0.003388199722394347,6.05554077992565e-07,0.09984967112541199,0.0031366157345473766,0.008158366195857525,0.00041819451143965125,0.0027017423417419195,4.358921898983681e-07,0.0007052636938169599,0.000970182241871953,3.2534254046368005e-07,6.468620767918765e-07,3.53627882532237e-07,0.000216623317101039,0.0032322073820978403,0.0009700030786916614,0.014078998006880283
2005,WGNSSK,"11145_WGNSSK Report, sec1",8.220685231208336e-06,4.5767833398713265e-06,0.5858871936798096,6.300476343312766e-06,3.3438166155974614e-06,3.890916104865028e-06,0.07177218049764633,8.724384315428324e-06,3.520325662975665e-06,5.500835413840832e-06,6.659283371845959e-06,0.126219242811203,0.028155915439128876,9.286079148296267e-06,5.833806426380761e-06,0.006597157102078199,4.793510015588254e-06,7.159866527217673e-06,0.0018933829851448536,3.5777945868176175e-06,7.1135473262984306e-06,3.888848368660547e-06,2.573145138740074e-06,6.949323960725451e-06,6.641537765972316e-06,0.179366335272789
2005,WGNSSK,"11151_WGNSSK Report, sec15",1.9534794773790054e-05,1.0875798579945695e-05,0.5938144326210022,0.047561902552843094,7.945903234940488e-06,9.245974069926888e-06,2.738726652751211e-05,2.0731733457068913e-05,8.365341273020022e-06,1.3071621651761234e-05,1.582443837833125e-05,0.18619991838932037,0.07943594455718994,2.2066487872507423e-05,1.3862860214430839e-05,0.09267139434814453,1.1390806321287528e-05,1.701397377473768e-05,1.3064531231066212e-05,8.501904630975332e-06,1.6903904906939715e-05,9.24106097954791e-06,6.114558345871046e-06,1.6513662558281794e-05,1.578227056597825e-05,3.299160744063556e-05
2005,WGNSSK,"11156_WGNSSK Report, sec5",0.09835002571344376,5.568712822423549e-06,0.7928217053413391,7.665983503102325e-06,4.0685245039639995e-06,4.734196863864781e-06,1.4023044968780596e-05,1.0615226528898347e-05,4.283288490114501e-06,6.693035629723454e-06,8.102554602373857e-06,0.005736869294196367,5.3938879318593536e-06,0.016541212797164917,7.0981714088702574e-06,6.785041932744207e-06,5.83241080676089e-06,8.71162956173066e-06,6.689404926873976e-06,4.353212716523558e-06,8.6552718130406e-06,4.731681656267028e-06,3.1308247798733646e-06,8.455455827061087e-06,8.080963198153768e-06,0.08640651404857635
2005,WGNSSK,"11147_WGNSSK Report, sec11",0.3241094946861267,1.2406087989802472e-05,0.6587669849395752,1.7078427845262922e-05,9.063938705367036e-06,1.0546937119215727e-05,3.124081558780745e-05,2.3648810383747332e-05,9.542393854644615e-06,1.4910875506757293e-05,1.805103056540247e-05,0.015439447946846485,1.201660961669404e-05,2.517137363611255e-05,1.5813446225365624e-05,1.511584923719056e-05,1.2993559721508063e-05,1.940794027177617e-05,1.4902788279869128e-05,9.698172107164282e-06,1.9282384528196417e-05,1.0541332812863402e-05,6.974913048907183e-06,0.0013200463727116585,1.8002929209615104e-05,3.76337266061455e-05
2005,WGNSSK,"11159_WGNSSK Report, sec8",0.4562375247478485,1.1431642633397132e-05,0.5384403467178345,1.5736990462755784e-05,8.352005352207925e-06,9.718520232127048e-06,2.8786984330508858e-05,2.179129842261318e-05,8.792880180408247e-06,1.3739690984948538e-05,1.6633199265925214e-05,0.004064816981554031,1.1072756933572236e-05,2.3194270397652872e-05,1.4571368410543073e-05,1.392856484017102e-05,1.1972972060902975e-05,1.7883530745166354e-05,1.3732238585362211e-05,8.936423000704963e-06,1.7767837562132627e-05,9.713357030705083e-06,6.42706345388433e-06,0.000921832281164825,1.6588875951129012e-05,3.467774877208285e-05
2005,WGNSSK,"11154_WGNSSK Report, sec3",1.1629907930910122e-05,6.474832844105549e-06,0.9176656007766724,8.913363672036212e-06,4.730539785668952e-06,5.50452796233003e-06,1.630482256587129e-05,1.2342497029749211e-05,4.980249286745675e-06,7.78210142016178e-06,9.420972673979122e-06,0.01922115869820118,0.009051728062331676,1.3137134374119341e-05,8.25315964902984e-06,7.889078915468417e-06,6.781439424230484e-06,1.0129153451998718e-05,0.024465277791023254,5.061551291873911e-06,1.006362526823068e-05,5.5016034821164794e-06,3.6402609566721367e-06,0.010148505680263042,9.395867891726084e-06,0.01927979663014412
2005,WGNSSK,"11149_WGNSSK Report, sec13",1.2075114682374988e-05,6.722697435179725e-06,0.8426463007926941,9.25457788980566e-06,4.911630639981013e-06,5.715247880289098e-06,1.692899240879342e-05,1.2814983165299054e-05,0.003397988388314843,0.021953053772449493,9.78161915554665e-06,1.8145479771192186e-05,6.5116446421598084e-06,0.010744784027338028,8.569100828026421e-06,8.191082088160329e-06,7.04104104443104e-06,1.0516910151636694e-05,0.010570989921689034,5.255313681118423e-06,1.0448873581481166e-05,5.712211532227229e-06,3.7796146443724865e-06,0.03958515450358391,9.755553037393838e-06,0.07092960178852081
2005,WGNSSK,"11153_WGNSSK Report, sec2",1.5453497326234356e-05,8.60357795318123e-06,0.8162257075309753,1.184382927021943e-05,6.285809831751976e-06,7.314263712032698e-06,2.166539525205735e-05,1.640036680328194e-05,6.617616236326285e-06,1.034064007399138e-05,1.2518326002464164e-05,0.12071022391319275,0.018195588141679764,0.038515232503414154,1.0966568879666738e-05,0.006108573172241449,9.010987923829816e-06,1.345933742413763e-05,1.0335031220165547e-05,6.7256482907396276e-06,1.3372266039368697e-05,7.310377441172022e-06,4.837077540287282e-06,1.3063553524261806e-05,1.2484967555792537e-05,2.6098852686118335e-05
2005,WGNSSK,"11148_WGNSSK Report, sec12",1.9685930965351872e-05,1.095994230126962e-05,0.9863171577453613,1.5087639440025669e-05,8.007378710317425e-06,9.317507647210732e-06,2.7599155146162957e-05,2.0892130123684183e-05,8.430061825492885e-06,1.3172753824619576e-05,1.5946869098115712e-05,2.9582388378912583e-05,1.061586408468429e-05,0.01188651379197836,1.3970113286632113e-05,1.3353834219742566e-05,1.1478934538899921e-05,0.0014481781981885433,1.3165608834242448e-05,8.567682016291656e-06,1.7034686607075855e-05,9.312557267548982e-06,6.161865258036414e-06,1.6641424736008048e-05,1.5904373867670074e-05,3.324686986161396e-05
2005,WGNSSK,"11152_WGNSSK Report, sec16",4.7601999540347606e-05,2.650192800501827e-05,0.3011423647403717,0.04948815703392029,1.936241824296303e-05,2.2530404748977162e-05,6.673674215562642e-05,5.051867265137844e-05,2.0384495655889623e-05,3.185266541549936e-05,3.8560676330234855e-05,0.05028731748461723,2.56699240708258e-05,5.377117850002833e-05,3.378073961357586e-05,0.0797913447022438,2.7756888812291436e-05,4.145931234234013e-05,0.14815309643745422,2.071727067232132e-05,0.11670306324958801,2.2518433979712427e-05,1.489983424107777e-05,4.0240160160465166e-05,0.012730707414448261,0.2410990446805954
2005,WGNSSK,"11161_WGNSSK Report, Technical Minutes",2.1100775484228507e-05,1.1747642929549329e-05,0.7050477862358093,1.6172001778613776e-05,8.582876034779474e-06,9.987164958147332e-06,0.07042142748832703,2.239366585854441e-05,9.035937182488851e-06,1.4119491424935404e-05,1.7092983398470096e-05,0.034531161189079285,1.1378835552022792e-05,2.3835418687667698e-05,1.4974158148106653e-05,1.4313585779746063e-05,1.230393536388874e-05,1.8377875676378608e-05,1.4111832570051774e-05,9.183448128169402e-06,1.8258984709973447e-05,9.981858966057189e-06,6.6047241489286534e-06,1.783745756256394e-05,1.7047434084815904e-05,0.18968120217323303
2005,WGNSSK,"11158_WGNSSK Report, sec7",0.2855469286441803,1.0105159162776545e-05,0.7077029943466187,0.005255448631942272,7.382870990113588e-06,8.59082047099946e-06,2.5446652216487564e-05,1.9262719433754683e-05,7.772588105581235e-06,1.2145389518991578e-05,1.4703146916872356e-05,2.727520404732786e-05,9.787916496861726e-06,2.0502895495155826e-05,1.2880562280770391e-05,1.2312347280385438e-05,1.0583673429209739e-05,1.5808393072802573e-05,1.2138802048866637e-05,7.899474439909682e-06,1.5706124031567015e-05,8.586255717091262e-06,5.681291895598406e-06,0.0011847176356241107,1.466396679461468e-05,3.0653893190901726e-05
2005,WGNSSK,"11157_WGNSSK Report, sec6",0.25583189725875854,1.0211998414888512e-05,0.6566768884658813,1.405800776410615e-05,7.46092837289325e-06,8.68164988787612e-06,2.5715695301187225e-05,1.946638076333329e-05,7.854765499359928e-06,1.2273800166440196e-05,1.485860047978349e-05,0.006528350990265608,9.891401532513555e-06,0.003889333223924041,1.301674546994036e-05,1.2442523257050198e-05,0.03008968010544777,0.046716056764125824,1.2267142665223219e-05,7.982994247868191e-06,1.587218139320612e-05,8.677036930748727e-06,5.741358563682297e-06,1.5505756891798228e-05,1.4819005627941806e-05,3.0977978894952685e-05
2005,WGNSSK,"11160_WGNSSK Report, sec9",0.044825293123722076,8.89531020220602e-06,0.9244027137756348,1.2245433026691899e-05,6.498950369859813e-06,7.562277460237965e-06,2.2400030502467416e-05,1.695647370070219e-05,6.842008133389754e-06,1.0691273018892389e-05,1.2942799912707414e-05,0.002454990055412054,8.616049854026642e-06,1.8048169295070693e-05,1.133842579292832e-05,1.0838240996235982e-05,9.316534487879835e-06,1.3915720046497881e-05,1.0685474080673885e-05,6.9537031777144875e-06,1.3825695532432292e-05,7.558259312645532e-06,5.0010944505629595e-06,0.004219074733555317,1.2908310964121483e-05,0.023863883689045906
2005,WGNSSK,"11144_WGNSSK Report, sec0",4.087302659172565e-05,2.275564293086063e-05,0.68687903881073,3.132579877274111e-05,1.6625366697553545e-05,1.9345528926351108e-05,0.11878760159015656,0.05357597768306732,1.7502963601145893e-05,2.7350004529580474e-05,3.3109776268247515e-05,0.12915432453155518,2.2041249394533224e-05,4.61701383756008e-05,2.900552863138728e-05,2.772597326838877e-05,2.383320315857418e-05,3.559866308933124e-05,2.7335170670994557e-05,1.778869773261249e-05,3.536836811690591e-05,1.933524981723167e-05,1.2793608220817987e-05,3.4551852877484635e-05,3.302154800621793e-05,0.011029642075300217
2002,WGNSSK,"10357_WGNSSK Report, 13-Sandeel",0.17906472086906433,1.0124415894097183e-05,0.7061583399772644,1.393743968947092e-05,7.3969399636553135e-06,8.607191375631373e-06,2.5495144654996693e-05,1.9299426639918238e-05,7.787399226799607e-06,1.2168534340162296e-05,1.4731165720149875e-05,2.7327181669534184e-05,9.806568414205685e-06,0.052332453429698944,1.2905107723781839e-05,1.2335809515207075e-05,0.009365996345877647,1.58385191753041e-05,0.027001768350601196,7.914528396213427e-06,1.5736055502202362e-05,8.602618436270859e-06,5.69211806578096e-06,0.02579554170370102,1.4691910109831952e-05,3.0712311854586005e-05
2002,WGNSSK,"10354_WGNSSK Report, 10-Plaice in Division IIIA",0.48772355914115906,1.1279932550678495e-05,0.51189786195755,1.5528143194387667e-05,8.241165232902858e-06,9.589544788468629e-06,2.8404949262039736e-05,2.150210457330104e-05,8.676189281686675e-06,1.3557350030168891e-05,1.6412459444836713e-05,3.044607728952542e-05,1.0925808965112083e-05,2.2886457372806035e-05,1.437798982806271e-05,1.3743717317993287e-05,1.1814076970040333e-05,1.7646196283749305e-05,1.3549996765505057e-05,8.817826710583176e-06,1.753203832777217e-05,9.584449799149297e-06,6.341769221762661e-06,1.7127293176599778e-05,1.6368723663617857e-05,3.4217562642879784e-05
2002,WGNSSK,"10356_WGNSSK Report, 12-Norway Pout in ICES Sub",0.023225843906402588,1.1568564332264941e-05,0.9440264701843262,1.5925479601719417e-05,8.45204067445593e-06,9.834922821028158e-06,2.9131777409929782e-05,2.205230157414917e-05,8.898196028894745e-06,1.3904256775276735e-05,1.683242226135917e-05,3.122513589914888e-05,1.1205379450984765e-05,0.032382916659116745,1.4745894986845087e-05,1.4095392543822527e-05,1.2116376638005022e-05,1.80977276613703e-05,1.3896715245209634e-05,9.043457794177812e-06,1.798064840841107e-05,9.829697773966473e-06,6.50404308544239e-06,1.7565547750564292e-05,1.6787567801657133e-05,3.509311136440374e-05
